id,date,store_nbr,item_nbr,unit_sales,onpromotion,city,state,type,cluster,family,class,perishable,avg_unit_sales
68205151,2016-01-20,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
68206841,2016-01-20,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
68291126,2016-01-21,24,511394,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
68292590,2016-01-21,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68292811,2016-01-21,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
68293547,2016-01-21,25,1147731,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68296083,2016-01-21,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68296762,2016-01-21,27,1903432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68296882,2016-01-21,27,1969477,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
68296883,2016-01-21,27,1969863,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
68380787,2016-01-22,24,1147731,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68381595,2016-01-22,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68382664,2016-01-22,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68386269,2016-01-22,27,1903432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68386383,2016-01-22,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
68386384,2016-01-22,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
68475101,2016-01-23,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
68475862,2016-01-23,24,1147731,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68476708,2016-01-23,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68476709,2016-01-23,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68476842,2016-01-23,24,1969477,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
68476952,2016-01-23,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
68477084,2016-01-23,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
68478500,2016-01-23,25,1903428,3.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68480115,2016-01-23,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
68480477,2016-01-23,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
68480968,2016-01-23,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
68481071,2016-01-23,27,1085148,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
68481123,2016-01-23,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68481920,2016-01-23,27,1903432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68482049,2016-01-23,27,1969863,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
68482050,2016-01-23,27,1969899,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
68574298,2016-01-24,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
68574939,2016-01-24,24,1085148,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
68574981,2016-01-24,24,1118683,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68575811,2016-01-24,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68575812,2016-01-24,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68575937,2016-01-24,24,1969477,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
68576034,2016-01-24,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
68576143,2016-01-24,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
68576791,2016-01-24,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68577343,2016-01-24,25,1903428,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68578969,2016-01-24,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
68579328,2016-01-24,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
68579814,2016-01-24,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
68579919,2016-01-24,27,1085148,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
68579967,2016-01-24,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68580797,2016-01-24,27,1903428,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68580930,2016-01-24,27,1969477,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
68580931,2016-01-24,27,1969485,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
68580932,2016-01-24,27,1969863,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
68580933,2016-01-24,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
68670732,2016-01-25,24,1147731,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68671497,2016-01-25,24,1903428,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68671498,2016-01-25,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68671614,2016-01-25,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
68672962,2016-01-25,25,1903428,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68675046,2016-01-25,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68675793,2016-01-25,27,1903428,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68675906,2016-01-25,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
68760169,2016-01-26,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
68761664,2016-01-26,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68762550,2016-01-26,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68763085,2016-01-26,25,1903428,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68765129,2016-01-26,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68765870,2016-01-26,27,1903432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68765991,2016-01-26,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
68850686,2016-01-27,24,1147731,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68851503,2016-01-27,24,1903428,3.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68855062,2016-01-27,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
68855190,2016-01-27,27,1118683,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
68855933,2016-01-27,27,1903432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68856051,2016-01-27,27,1969485,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
68856052,2016-01-27,27,1969863,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
68938486,2016-01-28,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
68939027,2016-01-28,24,1009512,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
68939203,2016-01-28,24,1147731,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
68939945,2016-01-28,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
68939946,2016-01-28,24,1903432,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
68940068,2016-01-28,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
68942482,2016-01-28,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
68943309,2016-01-28,27,1085148,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
68943351,2016-01-28,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
69028690,2016-01-29,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69028815,2016-01-29,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69029037,2016-01-29,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69029754,2016-01-29,25,1118683,3.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
69031716,2016-01-29,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69031847,2016-01-29,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69032052,2016-01-29,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
69033405,2016-01-29,27,1903432,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69033517,2016-01-29,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69123006,2016-01-30,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69123351,2016-01-30,24,461432,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
69125128,2016-01-30,24,1969477,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69125357,2016-01-30,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69126803,2016-01-30,25,1903428,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69128373,2016-01-30,27,121964,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69129218,2016-01-30,27,1009512,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
69129362,2016-01-30,27,1118683,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
69130290,2016-01-30,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69130291,2016-01-30,27,1969863,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
69130292,2016-01-30,27,1969899,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69224129,2016-01-31,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69224455,2016-01-31,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
69226004,2016-01-31,24,1903428,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69226005,2016-01-31,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69227650,2016-01-31,25,1903428,3.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69229269,2016-01-31,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69229636,2016-01-31,27,511394,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
69230148,2016-01-31,27,1009512,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
69230248,2016-01-31,27,1085148,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
69231274,2016-01-31,27,1969477,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69231275,2016-01-31,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69231276,2016-01-31,27,1969863,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
69231277,2016-01-31,27,1969899,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69324741,2016-02-01,24,270522,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69324916,2016-02-01,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
69325578,2016-02-01,24,1085148,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
69326490,2016-02-01,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69326491,2016-02-01,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69326619,2016-02-01,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69326729,2016-02-01,25,121964,3.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69329855,2016-02-01,27,121964,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69330190,2016-02-01,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
69330827,2016-02-01,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
69331688,2016-02-01,27,1969863,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
69331689,2016-02-01,27,1969899,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69421926,2016-02-02,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
69423478,2016-02-02,24,1903428,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69425075,2016-02-02,25,1903428,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69428332,2016-02-02,27,1969899,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69517646,2016-02-03,24,1085148,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
69518553,2016-02-03,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69518554,2016-02-03,24,1903432,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69518691,2016-02-03,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69518943,2016-02-03,25,270522,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69522219,2016-02-03,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
69523702,2016-02-03,27,1969477,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69523703,2016-02-03,27,1969485,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69523704,2016-02-03,27,1969863,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
69523705,2016-02-03,27,1969899,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69610728,2016-02-04,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69612591,2016-02-04,24,1903428,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69612592,2016-02-04,24,1903432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69612702,2016-02-04,24,1969477,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69613687,2016-02-04,25,1118683,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
69615710,2016-02-04,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69615884,2016-02-04,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
69616485,2016-02-04,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
69617178,2016-02-04,27,1903428,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69617299,2016-02-04,27,1969863,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
69703460,2016-02-05,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69703614,2016-02-05,24,270522,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69703644,2016-02-05,24,312317,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.5113556026864616
69703810,2016-02-05,24,461432,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.6276187894512644
69705439,2016-02-05,24,1903428,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69705440,2016-02-05,24,1903432,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69705691,2016-02-05,25,121964,4.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69705825,2016-02-05,25,270522,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69707458,2016-02-05,25,1903428,3.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69708941,2016-02-05,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69709071,2016-02-05,27,270522,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69709272,2016-02-05,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
69709883,2016-02-05,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
69710591,2016-02-05,27,1903428,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69710720,2016-02-05,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69710721,2016-02-05,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69800928,2016-02-06,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69801062,2016-02-06,24,270522,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69801091,2016-02-06,24,312317,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.5113556026864616
69802010,2016-02-06,24,1118683,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
69802875,2016-02-06,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69802876,2016-02-06,24,1903432,4.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69803013,2016-02-06,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69803125,2016-02-06,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69804935,2016-02-06,25,1903428,5.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69804936,2016-02-06,25,1903432,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69806653,2016-02-06,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69806781,2016-02-06,27,270522,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69807463,2016-02-06,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
69807640,2016-02-06,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
69808552,2016-02-06,27,1969477,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69808553,2016-02-06,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69808554,2016-02-06,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
69897649,2016-02-07,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69897777,2016-02-07,24,270522,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
69899310,2016-02-07,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69899427,2016-02-07,24,1969477,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69899534,2016-02-07,25,121964,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69901233,2016-02-07,25,1903432,1.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69902697,2016-02-07,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69903663,2016-02-07,27,1147731,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
69904374,2016-02-07,27,1903428,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
69904506,2016-02-07,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69904507,2016-02-07,27,1969863,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
69991363,2016-02-08,25,1118683,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6806,0,2.1503824327658525
69992029,2016-02-08,25,1903432,5.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.338937093275488
69993232,2016-02-08,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
69993998,2016-02-08,27,1009512,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.5362741523878964
69994083,2016-02-08,27,1085148,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.4889044207583435
69994933,2016-02-08,27,1969477,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
69994934,2016-02-08,27,1969485,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
69994935,2016-02-08,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
70078601,2016-02-09,24,121964,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
70079587,2016-02-09,24,1147731,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
70080321,2016-02-09,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
70080440,2016-02-09,24,1969477,2.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6848,0,1.2779357406880865
70080538,2016-02-09,25,121964,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
70081895,2016-02-09,25,1903432,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.338937093275488
70083162,2016-02-09,27,121964,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.4734747050734602
70083297,2016-02-09,27,270522,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,2.1689108318372234
70083502,2016-02-09,27,511394,4.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
70084151,2016-02-09,27,1147731,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6806,0,1.7584192820967801
70084908,2016-02-09,27,1903428,3.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
70085048,2016-02-09,27,1969485,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.6033743208464397
70173511,2016-02-10,24,1903428,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
70175300,2016-02-10,25,1903432,2.0,False,Salinas,Santa Elena,D,1,AUTOMOTIVE,6808,0,1.338937093275488
70177043,2016-02-10,27,511394,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
70178394,2016-02-10,27,1903428,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6808,0,1.3752150475972016
70178512,2016-02-10,27,1969863,2.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.7370619946091643
70178513,2016-02-10,27,1969899,1.0,False,Daule,Guayas,D,1,AUTOMOTIVE,6848,0,1.546039169833382
70265701,2016-02-11,24,312317,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.5113556026864616
70265911,2016-02-11,24,511394,1.0,False,Guayaquil,Guayas,D,1,AUTOMOTIVE,6810,0,1.3051470588235294
